DotSize,IntersectionID,Lat,Lon,OBJECTID,Saturday,Saturday_1_79,StopDescription,StopID,Sunday,Sunday_1_79,Weekday,Weekday_1_79,WkdBdPerSvc,WkdSvc,coordinates
91856.73,80,43.074043,-89.406105,10974,0.0,0,NB Charter fs University,757,0.0,0,18.37,0,0,0,"[-89.4060989657647, 43.07403505752974]"
484622.65,768,43.078499,-89.386589,10975,2.34,0,SB Gorham ns Pinckney,758,0.0,0,96.92,0,0,0,"[-89.38658297031773, 43.07849105597993]"
2951250.63,735,43.073035,-89.397332,10976,104.7,0,NB Lake ns University,765,110.42,0,590.25,0,0,0,"[-89.39732596741182, 43.07302705719072]"
138840.34,57,43.067954,-89.393988,10977,7.67,0,WB Washington at Southwest,768,2.33,0,27.77,0,0,0,"[-89.39398196885477, 43.0679460582235]"
77432.57,60,43.064979,-89.398192,10978,8.67,0,Washington at Brittingham,770,3.67,0,15.49,0,0,0,"[-89.39818596840728, 43.06497105935441]"
14444.44,417,43.073047,-89.404072,10979,0.0,0,Mills ns University,773,0.0,0,2.89,0,0,0,"[-89.40406596613816, 43.073039057734576]"
185233.34,317,43.038666,-89.401933,10980,8.7,0,WB Badger fs Fiedler,782,5.0,0,37.05,0,0,0,"[-89.40192697027504, 43.03865806384725]"
32832.32,896,43.070287,-89.384453,10981,0.0,0,EB Wilson ns Hamilton,791,0.0,0,6.57,0,0,0,"[-89.38444697254833, 43.0702790574413]"
22232.24,977,43.074625,-89.40054,10982,2.71,0,NB Park at State,795,5.0,0,4.45,0,0,0,"[-89.40053396705787, 43.07461705724505]"
128139.66,897,43.07477,-89.390277,10983,11.03,0,EB State ns Johnson,803,7.34,0,25.63,0,0,0,"[-89.39027096923604, 43.07476205664503]"
3168487.92,191,43.073288,-89.411286,10984,81.88,0,EB Campus ns Babcock,809,77.47,0,633.7,0,0,0,"[-89.41127996366501, 43.0732800583118]"
61299.56,638,43.038398,-89.40424,10985,1.67,0,SB Fish Hatchery fs Badger,816,0.0,0,12.26,0,0,0,"[-89.40423396893006, 43.038390063807135]"
7879.51,332,43.043994,-89.38549,10986,0.67,0,Koster fs Ardmore,819,0.67,0,1.58,0,0,0,"[-89.38548397462272, 43.04398606192478]"
3888.89,358,43.051812,-89.390878,10987,0.0,0,Gilson ns Cedar,821,0.0,0,0.78,0,0,0,"[-89.39087197153847, 43.05180406028836]"
25326.99,102,43.042814,-89.378494,10988,7.02,0,WB Rusk fs Rimrock,828,2.7,0,5.07,0,0,0,"[-89.37848797681296, 43.04280606175686]"
18956.58,731,43.070832,-89.404028,10989,3.68,0,NB Mills ns Dayton,837,2.33,0,3.79,0,0,0,"[-89.40402196575103, 43.07082405865053]"
333549.22,742,43.073638,-89.391447,10990,46.41,0,NB Johnson fs Broom,839,39.52,0,66.71,0,0,0,"[-89.39144096918584, 43.07363005726244]"
51646.63,701,43.062937,-89.400947,10991,5.01,0,Park fs Washington,840,4.03,0,10.33,0,0,0,"[-89.40094096825995, 43.06292905972144]"
168192.94,711,43.067534,-89.403989,10992,4.69,0,NB Mills ns Regent,841,6.0,0,33.64,0,0,0,"[-89.40398296594503, 43.06752605855139]"
191797.02,357,43.051651,-89.399063,10993,7.03,0,NB Fish Hatchery ns Appleton,843,5.0,0,38.36,0,0,0,"[-89.39905696949663, 43.051643061479936]"
50137.63,658,43.049333,-89.400594,10994,3.68,0,NB Fish Hatchery ns Plaenert,845,3.0,0,10.03,0,0,0,"[-89.400587969291, 43.049325062012684]"
3890.64,199,43.070848,-89.395205,10995,0.68,0,EB Dayton ns Marion,853,2.67,0,0.78,0,0,0,"[-89.39519896878853, 43.07084005822794]"
1688.47,660,43.050276,-89.37787,10996,0.33,0,SB John Nolen fs Olin,862,0.0,0,0.34,0,0,0,"[-89.37786397551693, 43.05026805989712]"
6753.86,987,43.045428,-89.388647,10997,0.67,0,Koster fs Bram,871,0.0,0,1.35,0,0,0,"[-89.38864097342697, 43.04542006136155]"
15751.75,366,43.053994,-89.395262,10998,0.67,0,EB Olin ns Lowell,877,1.01,0,3.15,0,0,0,"[-89.39525597043851, 43.0539860603588]"
911889.15,748,43.074745,-89.388354,10999,128.19,0,EB State ns Fairchild,883,105.16,0,182.38,0,0,0,"[-89.38834797012193, 43.07473705686065]"
94266.96,661,43.052221,-89.395237,11000,10.33,0,SB Park ns Beld,890,7.0,0,18.85,0,0,0,"[-89.39523097024099, 43.05221306105812]"
36583.43,104,43.039146,-89.383734,11001,0.67,0,Rusk ns Rusk,894,0.0,0,7.32,0,0,0,"[-89.38372797553038, 43.03913806274066]"
1594902.69,897,43.074819,-89.389574,11002,187.36,0,WB State ns Johnson,898,118.39,0,318.98,0,0,0,"[-89.38956796962778, 43.074811056930585]"
232860.75,683,43.05992,-89.401303,11003,9.71,0,WB Erin fs Park,904,13.33,0,46.57,0,0,0,"[-89.40129696748454, 43.05991205953868]"
39794.39,329,43.041569,-89.394208,11004,3.34,0,SB Park fs Buick,906,1.33,0,7.96,0,0,0,"[-89.39420197165738, 43.041561062271896]"
136051.94,668,43.054456,-89.398927,11005,3.68,0,NB Fish Hatchery fs Midland,915,5.33,0,27.21,0,0,0,"[-89.39892096901526, 43.0544480607238]"
39030.73,62,43.068002,-89.413996,11006,0.0,0,SB Breese ns Regent,916,0.0,0,7.81,0,0,0,"[-89.4139899635686, 43.06799405915732]"
472381.73,760,43.076851,-89.388908,11007,1.67,0,SB Gorham ns Carroll,918,0.33,0,94.48,0,0,0,"[-89.38890196942002, 43.076843056587116]"
711846.33,195,43.073913,-89.397473,11008,58.57,0,SB Lake ns University,926,43.44,0,142.37,0,0,0,"[-89.39746696774621, 43.073905057816916]"
523979.37,198,43.071969,-89.395489,11009,57.09,0,EB Johnson fs Frances,941,45.88,0,104.8,0,0,0,"[-89.39548296887811, 43.071961057404884]"
2251.29,987,43.045537,-89.388721,11010,0.0,0,Koster ns Bram,956,0.67,0,0.45,0,0,0,"[-89.38871497277209, 43.04552906172008]"
426614.87,710,43.06772,-89.401538,11011,26.41,0,WB Regent fs Park,962,17.42,0,85.32,0,0,0,"[-89.40153196712168, 43.06771205850862]"
796786.19,733,43.071307,-89.388567,11012,3.73,0,NB Broom ns Washington,965,3.0,0,159.36,0,0,0,"[-89.38856097026864, 43.07129905746374]"
54877.42,720,43.068993,-89.392141,11013,8.36,0,NB Washington fs Bedford,967,3.67,0,10.98,0,0,0,"[-89.39213497004835, 43.0689850576236]"
8442.33,198,43.072216,-89.395812,11014,0.67,0,NB Frances fs Johnson,969,1.01,0,1.69,0,0,0,"[-89.395805968553, 43.07220805764124]"
674731.89,207,43.067724,-89.40921,11015,98.0,0,EB Regent ns Randall,971,80.76,0,134.95,0,0,0,"[-89.40920396437771, 43.0677160588666]"
65499.56,733,43.071578,-89.388519,11016,6.67,0,NB Washington fs Broom,989,3.67,0,13.1,0,0,0,"[-89.38851297016697, 43.07157005715421]"
2759715.74,427,43.076046,-89.384707,11017,141.6,0,WB Mifflin fs Pinckney,1100,122.71,0,551.94,0,0,0,"[-89.38470097125963, 43.07603805609241]"
3220816.78,416,43.073372,-89.383802,11018,111.46,0,NB Main fs Carroll,1101,96.69,0,644.16,0,0,0,"[-89.38379597126111, 43.07336405708691]"
10057.77,491,43.098138,-89.326231,11019,1.33,0,EB Milwaukee fs Walter,1105,0.67,0,2.01,0,0,0,"[-89.32622498583838, 43.09813004911085]"
51438.35,821,43.093708,-89.357055,11020,3.67,0,NB Washington ns Second,1107,2.34,0,10.29,0,0,0,"[-89.3570489773748, 43.093700052116986]"
310586.25,837,43.10016,-89.349162,11021,24.39,0,WB Washington fs Milwaukee,1112,14.04,0,62.12,0,0,0,"[-89.34915597923474, 43.10015205003554]"
85903.02,850,43.106729,-89.343158,11022,8.37,0,EB Commercial ns Oak,1115,4.0,0,17.18,0,0,0,"[-89.343151980115, 43.10672104946521]"
346337.3,124,43.096587,-89.363666,11023,15.38,0,SB Fordem fs Lakewood,1116,13.7,0,69.27,0,0,0,"[-89.36365997558282, 43.09657905230113]"
44624.95,852,43.106774,-89.347619,11024,3.35,0,EB Commercial ns Kedzie,1117,2.0,0,8.92,0,0,0,"[-89.34761297867358, 43.10676604956854]"
56330.52,787,43.083048,-89.378087,11025,22.36,0,NB Johnson ns Livingston,1121,5.01,0,11.27,0,0,0,"[-89.3780809727173, 43.08304005511967]"
40597.98,125,43.110342,-89.363896,11026,3.34,0,SB Sherman ns Oxford,1122,1.67,0,8.12,0,0,0,"[-89.36388997336321, 43.11033404985016]"
2785.12,466,43.091394,-89.35808,11027,0.0,0,First ns Main,1125,0.0,0,0.56,0,0,0,"[-89.35807397716373, 43.091386052278736]"
53000.7,474,43.093851,-89.342317,11028,2.0,0,EB Atwood ns Marquette,1127,1.34,0,10.6,0,0,0,"[-89.34231098183466, 43.0938430510093]"
14012.21,828,43.097032,-89.358523,11029,0.67,0,EB Johnson fs Third,1131,0.67,0,2.8,0,0,0,"[-89.35851697666232, 43.09702405144925]"
30799.17,163,43.09995,-89.344095,11030,3.33,0,EB Milwaukee ns Waubesa,1133,0.67,0,6.16,0,0,0,"[-89.34408898028806, 43.09994204988952]"
262020.26,438,43.081514,-89.382324,11031,15.04,0,SB Gorham ns Blair,1138,8.35,0,52.4,0,0,0,"[-89.38231797091575, 43.08150605576085]"
539473.0,826,43.095915,-89.354118,11032,4.33,0,NB Washington ns Fourth,1141,1.67,0,107.89,0,0,0,"[-89.35411197855807, 43.09590705158602]"
256979.62,758,43.075898,-89.376695,11033,18.01,0,WB Wilson ns Franklin,1150,11.39,0,51.4,0,0,0,"[-89.3766889738626, 43.0758900561775]"
105514.87,793,43.084603,-89.375888,11034,25.36,0,EB Johnson fs Paterson,1151,8.01,0,21.1,0,0,0,"[-89.37588197251925, 43.08459505486383]"
1673.79,825,43.095567,-89.326624,11035,0.0,0,NB Walter ns Dawes,1153,0.0,0,0.33,0,0,0,"[-89.32661798585504, 43.09555905043372]"
91208.34,517,43.106978,-89.363977,11036,7.36,0,Sherman ns Commercial,1156,4.34,0,18.24,0,0,0,"[-89.36397097378008, 43.10697005025286]"
556.3,246,43.091863,-89.372753,11037,0.0,0,NB Baldwin ns Sherman,1157,0.0,0,0.11,0,0,0,"[-89.37274697289891, 43.091855053494754]"
156940.2,831,43.098081,-89.357302,11038,1.67,0,WB Johnson fs Fourth,1160,3.0,0,31.39,0,0,0,"[-89.35729597724092, 43.09807305109484]"
34151.89,38,43.073724,-89.385494,11039,2.67,0,NB Washington ns Carroll,1163,1.33,0,6.83,0,0,0,"[-89.38548797164822, 43.07371605687363]"
49795.48,213,43.106358,-89.340064,11040,1.33,0,Washington fs Aberg,1164,1.0,0,9.96,0,0,0,"[-89.34005798100569, 43.106350049028805]"
23973.46,233,43.077878,-89.370083,11041,3.33,0,NB Jenifer fs Livingston,1167,3.35,0,4.79,0,0,0,"[-89.37007697491902, 43.07787005556039]"
259595.84,460,43.089701,-89.329819,11042,0.0,0,WB Atwood fs Walter,1169,0.0,0,51.92,0,0,0,"[-89.32981298596201, 43.08969305104324]"
31146.32,124,43.096766,-89.363598,11043,4.35,0,NB Fordem ns Lakewood,1177,3.34,0,6.23,0,0,0,"[-89.36359197569608, 43.09675805170728]"
306601.74,161,43.091766,-89.355489,11044,27.37,0,WB Winnebago fs Atwood,1188,23.12,0,61.32,0,0,0,"[-89.35548297794642, 43.091758052316514]"
289715.16,777,43.080257,-89.366954,11045,16.35,0,SB Jenifer ns Brearly,1190,5.7,0,57.94,0,0,0,"[-89.36694797600394, 43.0802490544117]"
0.0,812,43.09075,-89.34382,11046,0.0,0,EB Oakridge ns Miller,1191,0.0,0,0.0,0,0,0,"[-89.34381398177165, 43.09074205137942]"
172165.78,233,43.077807,-89.370446,11047,14.02,0,WB Jenifer ns Livingston,1194,8.37,0,34.43,0,0,0,"[-89.37043997578986, 43.07779905559225]"
220408.07,792,43.085012,-89.369346,11048,11.33,0,NB Washington fs Ingersoll,1199,5.35,0,44.08,0,0,0,"[-89.36933997490169, 43.085004054444845]"
62959.7,484,43.096919,-89.35142,11049,2.01,0,SB Winnebago ns Lafollette,1202,2.0,0,12.59,0,0,0,"[-89.35141397878309, 43.09691105151843]"
42450.29,494,43.098615,-89.329604,11050,3.0,0,WB Milwaukee fs Leon,1206,3.36,0,8.49,0,0,0,"[-89.32959798558674, 43.098607049227546]"
153255.47,454,43.0874,-89.359165,11051,8.34,0,SB Williamson ns Rogers,1208,4.69,0,30.65,0,0,0,"[-89.35915897736484, 43.08739205311345]"
141212.65,798,43.087148,-89.372254,11052,7.01,0,Johnson fs Ingersoll,1209,11.69,0,28.24,0,0,0,"[-89.37224797344238, 43.08714005429528]"
8366.77,475,43.093902,-89.34524,11053,1.0,0,EB Atwood ns Hudson,1211,0.67,0,1.67,0,0,0,"[-89.34523398089924, 43.093894050869636]"
41266.59,794,43.085865,-89.360575,11054,5.34,0,NB Williamson fs Dickinson,1213,4.02,0,8.25,0,0,0,"[-89.36056897780226, 43.08585705308449]"
347013.53,770,43.07876,-89.378724,11055,17.67,0,WB Washington ns Blair,1214,15.05,0,69.4,0,0,0,"[-89.37871797307174, 43.07875205585214]"
0.0,166,43.093997,-89.34093,11056,8.33,0,Fair Oaks ns Atwood,1218,5.04,0,0.0,0,0,0,"[-89.34092398230875, 43.09398905087137]"
74759.78,216,43.099848,-89.335432,11057,2.67,0,WB Milwaukee ns Bryan,1220,1.0,0,14.95,0,0,0,"[-89.33542598340135, 43.099840049929966]"
54477.36,898,43.078699,-89.384281,11058,12.68,0,Johnson ns Hamilton,1223,1.0,0,10.9,0,0,0,"[-89.38427497141932, 43.07869105568152]"
4476.47,460,43.089892,-89.329116,11059,0.0,0,NB Walter fs Atwood,1225,0.33,0,0.9,0,0,0,"[-89.32910998684623, 43.08988405071052]"
226395.12,747,43.074391,-89.378801,11060,2.68,0,WB Wilson fs King,1230,1.33,0,45.28,0,0,0,"[-89.378794972618, 43.07438305627028]"
92822.59,832,43.098507,-89.350738,11061,4.34,0,Washington fs Sixth,1233,2.68,0,18.56,0,0,0,"[-89.35073197950943, 43.09849905044212]"
74943.97,815,43.091982,-89.359354,11062,7.0,0,Washington ns First,1241,3.68,0,14.99,0,0,0,"[-89.35934797682978, 43.091974052664746]"
373448.97,893,43.089426,-89.369592,11063,14.7,0,WB Gorham fs Baldwin,1250,16.04,0,74.69,0,0,0,"[-89.36958597468406, 43.08941805320575]"
127365.28,525,43.112244,-89.363888,11064,15.05,0,SB Sherman ns Roth,1254,10.36,0,25.47,0,0,0,"[-89.36388197401429, 43.1122360489771]"
129193.54,796,43.087395,-89.353241,11065,0.0,0,SB Rutledge ns Walton,1256,0.0,0,25.84,0,0,0,"[-89.35323497890064, 43.087387053054734]"
1672.53,160,43.085113,-89.35659,11066,0.0,0,SB Rogers ns Rutledge,1260,0.0,0,0.33,0,0,0,"[-89.35658397811655, 43.08510505332648]"
121114.27,898,43.078608,-89.384026,11067,13.7,0,NB Hamilton ns Johnson,1261,11.68,0,24.22,0,0,0,"[-89.38401997133231, 43.07860005606339]"
80251.87,162,43.094233,-89.35359,11068,5.69,0,Winnebago fs Linden,1262,2.33,0,16.05,0,0,0,"[-89.35358397885165, 43.094225051694245]"
5585.46,122,43.090869,-89.367108,11069,2.67,0,NB Johnson fs Dickinson,1267,1.0,0,1.12,0,0,0,"[-89.36710197512126, 43.09086105338626]"
123187.57,511,43.102965,-89.344495,11070,20.0,0,EB Washington fs Johnson,1269,14.05,0,24.64,0,0,0,"[-89.34448898088584, 43.10295704981401]"
32550.02,491,43.097825,-89.326637,11071,5.34,0,SB Walter fs Milwaukee,1270,3.68,0,6.51,0,0,0,"[-89.3266309866161, 43.09781704985598]"
19790.9,853,43.106521,-89.355083,11072,0.0,0,SB Packers fs Commercial,1278,0.0,0,3.96,0,0,0,"[-89.35507697703561, 43.10651304986195]"
263975.71,511,43.102851,-89.345581,11073,25.06,0,WB Washington fs Johnson,1280,18.36,0,52.8,0,0,0,"[-89.34557497962322, 43.102843050000494]"
0.0,811,43.090371,-89.348939,11074,0.0,0,EB Oakridge ns Dunning,1287,0.0,0,0.0,0,0,0,"[-89.3489329797995, 43.09036305248295]"
75554.63,837,43.100064,-89.34823,11075,5.33,0,Milwaukee fs Washington,1293,6.0,0,15.11,0,0,0,"[-89.34822397975663, 43.100056050038205]"
42834.98,214,43.10161,-89.365197,11076,5.02,0,Sherman ns Mcguire,1296,1.67,0,8.57,0,0,0,"[-89.36519097408076, 43.10160205081193]"
84169.94,991,43.100844,-89.34913,11077,5.67,0,NB North fs Washington,1301,4.0,0,16.83,0,0,0,"[-89.3491239787737, 43.10083605051819]"
141452.91,791,43.084625,-89.358974,11078,0.0,0,WB Spaight ns Dickinson,1304,0.0,0,28.29,0,0,0,"[-89.35896797805093, 43.0846170537743]"
557.93,458,43.088217,-89.352238,11079,0.0,0,NB Rutledge ns Russell,1305,0.0,0,0.11,0,0,0,"[-89.35223197927168, 43.088209052477524]"
8921.23,494,43.098296,-89.329197,11080,0.67,0,SB Milwaukee fs Leon,1309,0.67,0,1.78,0,0,0,"[-89.32919098570831, 43.098288049956935]"
1199688.78,422,43.074933,-89.386107,11081,78.5,0,WB Mifflin ns Carroll,1310,64.22,0,239.94,0,0,0,"[-89.38610097091541, 43.07492505643691]"
129138.52,837,43.100673,-89.348317,11082,8.68,0,NB Washington fs Milwaukee,1311,3.01,0,25.83,0,0,0,"[-89.34831097956643, 43.10066504993811]"
1116.81,508,43.10149,-89.352586,11083,0.33,0,NB Johnson ns Seventh,1319,1.0,0,0.22,0,0,0,"[-89.35257997805428, 43.10148205052985]"
405994.69,761,43.076388,-89.381564,11084,2.67,0,EB Washington fs Webster,1323,4.35,0,81.2,0,0,0,"[-89.38155797270366, 43.07638005655326]"
1126054.04,422,43.074514,-89.386186,11085,105.77,0,SB Carroll fs Mifflin,1324,79.95,0,225.21,0,0,0,"[-89.38617997147895, 43.074506056621125]"
38541.11,893,43.089603,-89.368804,11086,4.67,0,EB Johnson fs Baldwin,1325,2.67,0,7.71,0,0,0,"[-89.36879797429063, 43.08959505292532]"
2789.06,851,43.106881,-89.345137,11087,0.33,0,WB Commercial ns North Lawn,1326,0.0,0,0.56,0,0,0,"[-89.34513098022569, 43.10687304910324]"
35603.1,485,43.097056,-89.368159,11088,6.02,0,NB Sherman fs Sherman,1329,4.34,0,7.12,0,0,0,"[-89.36815297374558, 43.09704805185825]"
40402.52,121,43.093125,-89.363647,11089,4.67,0,EB Johnson ns Fordem,1333,2.67,0,8.08,0,0,0,"[-89.36364097627053, 43.09311705242947]"
19458.1,127,43.114057,-89.363722,11090,1.0,0,NB Sherman ns Aberg,1341,0.67,0,3.89,0,0,0,"[-89.3637159740546, 43.114049049015385]"
140010.77,478,43.095276,-89.352591,11091,3.01,0,NB Winnebago fs Fourth,1343,0.33,0,28.0,0,0,0,"[-89.35258497857066, 43.09526805165979]"
210990.03,815,43.091994,-89.360038,11092,6.33,0,Washington fs First,1350,6.69,0,42.2,0,0,0,"[-89.36003197707241, 43.09198605286608]"
0.0,934,43.095643,-89.338266,11093,3.67,0,Fair Oaks at Capital City,1353,0.67,0,0.0,0,0,0,"[-89.3382599823918, 43.09563505032916]"
8344.48,120,43.094292,-89.370375,11094,1.34,0,SB Sherman ns Thorton,1354,0.33,0,1.67,0,0,0,"[-89.37036897388131, 43.094284052286035]"
511291.98,772,43.080271,-89.384072,11095,8.34,0,WB Gorham ns Hancock,1358,0.0,0,102.26,0,0,0,"[-89.38406597053002, 43.08026305532446]"
2228.1,466,43.091201,-89.357968,11096,0.0,0,First fs Main,1372,0.0,0,0.45,0,0,0,"[-89.35796197732759, 43.09119305212858]"
2222.22,845,43.104835,-89.351077,11097,0.0,0,NB North ns Hoard,1375,0.0,0,0.44,0,0,0,"[-89.35107097782829, 43.10482704937542]"
7785.23,504,43.101039,-89.363946,11098,1.34,0,NB Fordem fs Mcguire,1379,0.67,0,1.56,0,0,0,"[-89.36393997518832, 43.101031051077605]"
6118.2,126,43.114269,-89.357265,11099,0.33,0,WB Aberg ns Loftsgordan,1380,2.0,0,1.22,0,0,0,"[-89.35725897508401, 43.11426104868081]"
218397.54,821,43.093868,-89.357397,11100,9.67,0,SB Washington fs Second,1382,4.35,0,43.68,0,0,0,"[-89.3573909773863, 43.09386005178049]"
47873.97,465,43.090884,-89.34115,11101,0.0,0,WB Oakridge fs Maple,1386,0.0,0,9.57,0,0,0,"[-89.34114398207059, 43.090876051779816]"
129896.22,472,43.093027,-89.350537,11102,17.0,0,WB Atwood ns Division,1388,11.75,0,25.98,0,0,0,"[-89.35053097912605, 43.09301905155887]"
13383.05,820,43.093772,-89.346728,11103,1.0,0,EB Atwood fs Ohio,1391,2.01,0,2.68,0,0,0,"[-89.3467219812548, 43.09376405122043]"
420468.52,774,43.081273,-89.375129,11104,22.33,0,Washington ns Livingston,1392,28.77,0,84.09,0,0,0,"[-89.37512297339256, 43.08126505543243]"
26783.65,236,43.106876,-89.351865,11105,1.67,0,WB Commercial fs North,1394,0.33,0,5.36,0,0,0,"[-89.35185897827871, 43.10686804957827]"
61979.14,785,43.0821,-89.379451,11106,13.35,0,Johnson fs Blount,1397,11.68,0,12.4,0,0,0,"[-89.37944497211622, 43.082092055255416]"
98681.99,818,43.093428,-89.348807,11107,6.67,0,WB Atwood fs Evergreen,1398,4.03,0,19.74,0,0,0,"[-89.34880098016508, 43.09342005132235]"
70766.24,772,43.079921,-89.384119,11108,8.02,0,SB Hamilton fs Gorham,1404,5.35,0,14.15,0,0,0,"[-89.38411297152949, 43.07991305565115]"
4447.56,524,43.111485,-89.361702,11109,0.0,0,WB Roth fs Ruskin,1410,0.33,0,0.89,0,0,0,"[-89.36169597471792, 43.1114770494058]"
101048.71,461,43.090108,-89.362594,11110,3.67,0,Washington at Yahara,1412,1.67,0,20.21,0,0,0,"[-89.36258797609199, 43.090100052503445]"
10051.67,507,43.101647,-89.33107,11111,2.33,0,SB Fair Oaks ns Chicago,1420,2.0,0,2.01,0,0,0,"[-89.33106398505761, 43.10163904935888]"
24642.66,853,43.107065,-89.354439,11112,1.34,0,NB Packers fs Commercial,1427,1.0,0,4.93,0,0,0,"[-89.35443297662233, 43.107057049379804]"
87404.27,236,43.10679,-89.351468,11113,3.35,0,EB Commercial ns North,1435,5.33,0,17.48,0,0,0,"[-89.3514619782976, 43.10678204995825]"
1119.25,835,43.09968,-89.332824,11114,0.0,0,EB Milwaukee ns Fair Oaks,1437,0.67,0,0.22,0,0,0,"[-89.33281798429586, 43.09967204967253]"
0.0,813,43.091357,-89.338895,11115,0.0,0,EB Oakridge ns Welch,1441,0.0,0,0.0,0,0,0,"[-89.33888898284198, 43.09134905176886]"
105256.55,160,43.085623,-89.357089,11116,0.0,0,NB Rogers ns Spaight,1447,0.0,0,21.05,0,0,0,"[-89.35708297832667, 43.085615052958254]"
0.0,464,43.090519,-89.347115,11117,0.0,0,EB Oakridge fs Evergreen,1457,0.0,0,0.0,0,0,0,"[-89.34710898143031, 43.09051105195538]"
126783.01,835,43.099786,-89.332692,11118,2.0,0,WB Milwaukee fs Fair Oaks,1462,2.67,0,25.36,0,0,0,"[-89.33268598472912, 43.0997780492804]"
0.0,747,43.074685,-89.378815,11119,9.33,0,King fs Wilson,1468,8.06,0,0.0,0,0,0,"[-89.3788089733558, 43.07467705668603]"
96410.03,159,43.088874,-89.357781,11120,8.01,0,SB Winnebago ns Riverside,1472,5.68,0,19.28,0,0,0,"[-89.35777497798544, 43.08886605292449]"
66456.76,163,43.100015,-89.343123,11121,2.33,0,WB Milwaukee ns Waubesa,1474,0.67,0,13.29,0,0,0,"[-89.34311698095311, 43.100007050074105]"
81696.47,819,43.093198,-89.326822,11122,1.33,0,SB Walter fs Richard,1478,0.0,0,16.34,0,0,0,"[-89.32681598706316, 43.093190050254485]"
192809.38,432,43.07695,-89.373573,11123,8.01,0,WB Williamson fs Blount,1480,5.02,0,38.56,0,0,0,"[-89.37356697438675, 43.07694205597455]"
133266.55,165,43.104326,-89.341632,11124,17.33,0,Washington fs Marquette,1481,12.38,0,26.65,0,0,0,"[-89.34162598069396, 43.10431804939017]"
132821.23,836,43.099981,-89.341378,11125,5.33,0,WB Milwaukee ns Marquette,1482,2.0,0,26.56,0,0,0,"[-89.34137198176558, 43.099973050482646]"
42307.23,812,43.090833,-89.343448,11126,0.0,0,WB Oakridge ns Miller,1484,0.0,0,8.46,0,0,0,"[-89.3434419825139, 43.090825051661824]"
378552.07,79,43.07279,-89.381014,11127,3.01,0,WB Wilson ns L K Junior,1486,4.0,0,75.71,0,0,0,"[-89.38100797288737, 43.07278205629165]"
343084.85,826,43.09644,-89.354029,11128,5.67,0,WB Washington ns Fourth,1488,3.35,0,68.62,0,0,0,"[-89.35402297874806, 43.096432051696986]"
190318.26,427,43.076112,-89.383795,11129,22.05,0,NB Pinckney ns Mifflin,1495,18.7,0,38.06,0,0,0,"[-89.3837889711144, 43.076104055912424]"
31233.17,161,43.092341,-89.354874,11130,4.35,0,NB Winnebago fs Atwood,1499,1.0,0,6.25,0,0,0,"[-89.3548679784498, 43.092333052209106]"
157386.21,530,43.11428,-89.361701,11131,2.01,0,WB Aberg fs Ruskin,1504,3.68,0,31.48,0,0,0,"[-89.36169497454372, 43.114272048867335]"
83660.1,780,43.081232,-89.365346,11132,8.34,0,EB Jenifer ns Ingersoll,1505,11.4,0,16.73,0,0,0,"[-89.3653399770467, 43.08122405421693]"
96433.45,432,43.077194,-89.372879,11133,8.34,0,NB Williamson fs Blount,1509,4.69,0,19.29,0,0,0,"[-89.37287297427821, 43.07718605558758]"
57640.44,461,43.089789,-89.362439,11134,2.67,0,Washington at Yahara,1513,3.35,0,11.53,0,0,0,"[-89.3624329761566, 43.08978105265461]"
35315.4,841,43.102938,-89.350274,11135,3.67,0,North fs Johnson,1518,3.0,0,7.06,0,0,0,"[-89.35026797810359, 43.102930050123966]"
0.0,465,43.090902,-89.340736,11136,0.0,0,EB Oakridge ns Maple,1519,0.0,0,0.0,0,0,0,"[-89.34072998217961, 43.090894051463124]"
3897.85,798,43.08714,-89.37279,11137,13.01,0,Ingersoll fs Johnson,1521,1.67,0,0.78,0,0,0,"[-89.37278397350566, 43.08713205381463]"
88613.44,794,43.085713,-89.361026,11138,18.02,0,WB Williamson fs Dickinson,1526,20.42,0,17.72,0,0,0,"[-89.36101997757885, 43.08570505383668]"
515460.82,786,43.083716,-89.362013,11139,52.41,0,SB Jenifer fs Baldwin,1530,39.53,0,103.09,0,0,0,"[-89.36200697717398, 43.08370805412362]"
13907.46,214,43.101117,-89.365352,11140,0.67,0,NB Sherman ns Mcguire,1533,1.34,0,2.78,0,0,0,"[-89.36534597456121, 43.1011090513654]"
325915.23,771,43.078962,-89.368721,11141,22.37,0,SB Jenifer ns Paterson,1536,11.72,0,65.18,0,0,0,"[-89.3687149760555, 43.07895405527638]"
64075.32,478,43.095292,-89.352709,11142,2.68,0,SB Winnebago ns Fourth,1538,1.33,0,12.82,0,0,0,"[-89.3527029786244, 43.0952840515308]"
35638.43,458,43.088472,-89.352155,11143,0.0,0,SB Rutledge ns Russell,1542,0.0,0,7.13,0,0,0,"[-89.35214897937345, 43.08846405239187]"
30145.91,835,43.100058,-89.331817,11144,3.0,0,NB Fair Oaks fs Milwaukee,1555,3.33,0,6.03,0,0,0,"[-89.33181098394259, 43.10005004933914]"
266685.8,748,43.074778,-89.387802,11145,30.39,0,WB State ns Dayton,1558,18.73,0,53.34,0,0,0,"[-89.38779597066672, 43.07477005642898]"
48509.3,784,43.08245,-89.363518,11146,5.67,0,NB Jenifer ns Few,1559,2.35,0,9.7,0,0,0,"[-89.36351197713198, 43.0824420540557]"
